mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,zero_crossing_rate,spectrogram_mean,spectrogram_median,spectrogram_variance,label
-87.49793,82.65207,-55.714893,-3.5345263,-33.894936,-15.665626,17.10304,-21.079372,1.7893462,14.91472,-7.3323565,9.340371,15.141112,1942.3775292308799,1509.4561859509101,0.19921875,1.2598181,0.3391328,3.1162615,0
-129.07437,102.32806,-67.009605,-31.812551,-47.90202,-13.39609,-5.876536,-16.241108,4.009064,-11.177673,-2.871802,4.354155,20.794827,1492.2163817911828,1342.0158886541342,0.11742665816326531,0.94075435,0.23133308,3.2242358,0
-98.09104,60.539772,-81.97144,-20.647755,-34.23146,-15.280238,-10.548172,-38.82116,1.9296215,-25.820362,-3.6549819,-4.362653,7.720819,2111.7285228926125,1647.366384856511,0.20655184659090908,1.1098938,0.51280355,1.6801125,0
-86.29375,55.553543,-78.15371,-23.940845,-44.163044,-18.364925,-0.156862,-45.703735,7.072952,-19.444155,-17.632046,4.1760535,4.946502,2228.0883732843304,1640.057797487246,0.24361617476851852,1.2953643,0.5348868,2.2992935,0
-113.22637,74.544785,-77.68273,-52.895935,-41.52994,-20.759722,-7.1760316,-37.716652,2.1320744,-21.581192,-11.391255,5.4484024,4.24411,1779.8953700160798,1612.6537354238972,0.14455740792410715,1.0628752,0.32696214,2.9099007,0
-88.38462,57.549194,-111.12909,-36.613724,-55.46417,-10.120736,-3.840611,-25.928213,-2.5968368,-23.815123,-16.494883,-6.1409783,10.779972,1789.1864405041354,1279.5093454132088,0.14958984375,1.6274073,0.5006834,7.3033853,0
-120.4888,51.003704,-60.115932,-21.853338,-28.845318,-6.215297,-6.3096085,0.660514,4.445221,8.098858,-8.770214,-0.3826031,-5.6461773,2086.3843093427804,1632.2366166111917,0.17573617788461537,1.267133,0.5832168,3.230678,0
-106.6057,36.09163,-90.42772,-24.755322,-51.359413,-17.731926,-0.9539067,-11.574265,-29.104803,2.4525678,-17.257395,-13.485928,8.863826,2200.0744945782885,1429.685232813574,0.22739701704545454,1.2126226,0.4515332,2.5911727,0
-85.34455,52.626038,-91.52706,-5.0649853,-49.592274,-31.617252,-8.237148,-23.78738,-20.092886,3.0889988,-16.426218,-15.540457,7.3487673,2091.710920833,1373.4762030659645,0.22249644886363637,1.3766601,0.42996854,3.628248,0
-122.79061,44.392315,-68.32501,3.6857228,-52.49012,-24.260279,-7.3402915,-15.903638,-10.140191,2.5894601,-8.373015,-15.6921835,7.8791184,2349.0979173341743,1511.1453825439437,0.27071707589285715,0.8709427,0.4251041,1.2329515,0
-143.7489,64.94719,-54.475933,-15.494614,-30.070124,-27.693218,-15.450127,-13.259721,-10.005373,0.40886918,-7.2774754,-12.443378,10.584814,2078.5487044085457,1736.3213903114638,0.18064751059322035,0.6137272,0.2674273,0.5071854,0
-111.81628,89.56198,-76.25819,-19.90124,-37.237198,-24.751837,-17.238781,-23.68164,-11.696275,-15.406389,-6.8854947,-6.5967674,5.8310885,1698.765477110534,1412.9702597294342,0.15391995614035087,0.9471817,0.2875247,1.7211053,0
-123.14159,50.94146,-73.46971,-11.879217,-53.805237,-33.251026,-17.40131,-12.901367,-14.960527,3.278693,-15.892131,-10.215162,13.972991,2126.504476098377,1510.4999037913533,0.22849818638392858,0.97969174,0.35674715,2.7030542,0
-88.93178,64.64918,-91.75969,-7.9460196,-42.141582,-32.146225,1.0259551,-30.892597,-8.483319,-3.3339074,-12.026829,-4.8392224,-2.172799,2013.8979335939903,1375.2568588232307,0.2116076899509804,1.3156762,0.35041267,2.4686532,0
-67.85804,22.11838,-66.4569,3.2918508,-30.25866,-45.588108,3.44412,-7.1494837,-22.78076,13.650176,-19.628979,-0.065029494,-0.03732672,2611.4994369973524,1580.1919230019803,0.30831962719298245,1.611161,0.696393,8.131167,0
-68.52555,59.742207,-52.831913,4.1307163,-38.75244,0.46108535,-1.843152,-17.128223,0.9522009,2.9449332,-5.645315,-0.40180954,10.828688,2256.737021639342,1588.1982368771262,0.24630301339285715,1.3890293,0.8097567,2.1702828,0
-105.39856,46.470413,-60.13006,0.07223337,-35.941616,-1.5315163,-10.276671,-20.306656,-13.620596,6.862887,-13.406971,5.285179,-5.2206845,2526.930136060289,1719.9110712674972,0.31791715801886794,0.9583414,0.62819904,1.0806617,0
-388.2128,10.008184,22.86687,21.085033,18.42537,20.728697,11.272372,8.608431,6.695123,6.290262,6.7688828,1.9210867,1.4223902,3415.0526217181477,2185.0813526176908,0.347265625,0.10362622,0.099239655,0.00480033,0
-238.70506,-5.897921,32.019154,23.318796,-3.2799842,-29.34082,-10.569137,-17.577215,-22.347733,2.2313433,6.0026507,19.707048,4.4816403,3452.0125758270656,2287.6574650292873,0.216644287109375,0.68105584,0.55094576,0.36554366,0
-75.05488,41.202286,-52.086823,-14.476929,-49.28926,-23.95438,-8.048973,-23.370504,-18.19705,7.1910696,-19.073343,0.06811308,7.088998,2435.0874347966715,1786.8187197369073,0.23886376096491227,1.3143055,0.7213428,1.880416,0
-137.71771,62.119656,-69.08341,-27.806152,-45.078655,-9.192091,-17.058064,-26.740751,8.764243,-19.010416,-12.872687,3.6407201,-4.9682217,2078.4089666194604,1615.298573830165,0.2226280799278846,0.78757966,0.33197057,1.535718,0
-110.99294,75.48536,-68.76623,-27.95725,-48.606018,-16.356802,-17.443306,-23.081585,4.329403,-4.0210414,-11.965407,4.7035484,2.1756506,1795.2980369241272,1515.7857588052254,0.14187568530701755,1.0228322,0.43666038,2.824793,0
-113.27903,31.564142,-64.81364,-4.1829615,-65.10018,-18.998497,-4.611791,-27.204653,5.6720924,1.815202,-20.849419,-4.875728,-4.8029423,2434.527846325769,1535.0733841652802,0.2591796875,1.1545129,0.48769325,3.8223238,0
-133.88066,84.0528,-86.45896,-18.29304,-61.825138,-18.843138,-1.5718244,-28.357294,2.4846928,-0.14623725,-24.884562,0.6445212,-4.555369,1756.2476800473407,1316.1133783840503,0.18021647135416666,0.92440593,0.26188502,3.1666882,0
-102.3381,69.582306,-63.083054,-25.27661,-53.807133,-5.335532,-18.274738,-21.633614,2.1609027,-9.507064,-24.812675,2.519845,-4.145015,1952.6263018063723,1574.475381374244,0.1827674278846154,1.102214,0.4570618,2.8157544,0
-57.266922,41.005848,-58.97015,-11.283283,-34.62497,-21.460236,-12.8609,-18.911818,-13.013403,-2.618812,-29.663666,4.489712,-14.613544,2509.477406049079,1808.6197298080856,0.28072185905612246,1.499184,0.81753415,1.911745,0
-62.69109,57.046642,-55.50282,-18.900175,-37.801468,-18.544943,-4.4681964,-36.939526,-0.9636317,-13.716187,-22.764149,6.443359,-10.6107645,2300.0769572877757,1783.1345198392194,0.22998046875,1.4705358,0.9016272,2.6643138,0
-68.92766,65.4176,-82.26701,-15.967054,-50.511948,-14.94084,-19.584867,-27.897978,4.1360226,-22.394243,-7.880623,-1.20021,3.7264323,1980.6020180464998,1467.7037815966075,0.18783619364754098,1.557507,0.84091556,3.678638,0
-109.66261,70.1306,-60.24681,-26.228594,-47.205864,-22.11668,-9.353451,-31.91016,-1.1602808,2.3054109,-14.004503,7.3227644,14.525909,1878.992664596579,1615.7777240630635,0.15033428485576922,1.0311592,0.34730703,2.6228738,0
-126.57186,67.063034,-28.931206,12.496853,-6.6891456,9.727984,-10.797431,5.2902403,6.814938,5.0750003,2.4333143,-3.5108976,-0.8599216,2055.488273212539,1707.8813137013306,0.17407483552631578,0.8454053,0.52676153,0.8102338,0
-60.59381,44.659546,-73.82396,-2.4408438,-44.525265,-33.255947,-14.014522,-18.85162,-15.922014,14.818803,-12.522867,-14.314686,9.322584,2224.7657163444883,1447.0587831647535,0.2642352764423077,1.8047905,0.58067095,10.191658,0
-47.9195,47.850296,-74.02113,-18.931913,-40.11092,-28.748695,-13.073228,-16.769838,-17.705742,-1.0536786,-20.792095,-14.694849,8.738606,2190.845338081584,1620.4557507901977,0.21856219951923078,1.7066933,0.68563133,3.6529474,0
-135.09677,43.98129,-51.534718,11.370032,-56.72204,-15.057329,4.4393206,-35.674717,3.8796918,4.286753,-27.859262,5.872637,-5.6669283,2574.809326761599,1503.7122212668376,0.3398708767361111,0.9070255,0.3757746,3.4076912,0
-117.98799,58.99186,-50.86513,3.1126661,-37.97587,-8.759958,-0.12879448,-17.492521,-3.197863,0.4805114,-12.976446,5.970524,-0.7514234,2406.0165372923952,1718.5549144999795,0.28430397727272727,0.79852843,0.5459134,0.5898004,0
-68.03207,69.54834,-67.173744,-2.616901,-46.835884,-13.1222725,-2.944463,-21.447964,-9.715604,-6.272924,-19.89921,6.864056,3.5566502,2037.9867854210706,1499.0665328906127,0.20347924325980393,1.3821176,0.5880538,2.6386535,0
-95.51846,69.36557,-75.77864,-21.73208,-20.79141,-19.088907,-7.5964775,-25.365957,9.970525,-12.284961,-4.9144707,1.2524145,7.606439,2007.4366770275014,1580.2124964623292,0.19167258522727273,1.1743762,0.50507617,2.7443564,0
-108.61046,86.88408,-84.68678,-20.12657,-38.622158,-6.9101095,-31.390198,-6.978678,-1.3910376,-19.294376,4.1267176,-5.9278913,7.224248,1709.54861278774,1318.7179021926115,0.14956229073660715,1.085908,0.44081858,2.3521478,0
-93.944275,57.13203,-74.04316,-14.293487,-15.774347,-15.213319,-31.019648,-17.263414,1.4249744,-28.693966,1.6592189,-10.719737,7.0910525,2249.206592391929,1590.189976830967,0.26710728236607145,1.203441,0.5463066,2.3448272,0
-109.908035,45.805363,-67.80037,-29.532255,-10.651797,-18.49414,-10.166,-17.685068,-10.191443,-13.126732,0.642915,-7.6391277,6.673101,2554.425275244179,2009.234913228946,0.31714295504385964,1.0808547,0.4280037,1.7915447,0
-101.407394,64.17337,-74.157486,-11.050709,-27.759968,-19.869204,-11.40906,-17.418863,-24.83125,-8.1509075,-8.097407,-13.184691,10.602275,2027.3094709355835,1479.1344045575015,0.22233929550438597,1.0608773,0.37069297,1.9174399,0
-320.9869,69.02358,-3.2911637,35.261192,-37.414276,28.993559,-21.738298,18.746689,-16.1805,-0.07153366,-2.8225832,14.420352,8.505559,2321.9192406056077,1779.3736194267667,0.24723011363636363,0.47219047,0.23740178,0.6007033,0
-77.158165,71.06627,-71.74746,-30.465546,-23.493973,-21.180635,-11.517533,-23.406858,-7.335997,-19.584597,-7.781986,-3.206702,2.9419012,1953.3755673147052,1660.040845221709,0.18252913678278687,1.2494162,0.5108294,2.4597108,0
-86.50477,62.687134,-72.95902,-18.2726,-24.706638,-23.473885,-10.563939,-17.761387,-11.207055,-20.448893,-9.889235,1.3182048,7.500494,2109.2866451482355,1674.739200034022,0.23396183894230768,1.1564876,0.42167187,2.0588717,0
-61.748283,66.78553,-70.06218,-12.787244,-31.917665,-18.517672,-15.0498495,-24.525839,-15.647089,-28.477213,-13.064875,-6.119861,5.991835,1960.738608008248,1560.8166039216305,0.19054104989035087,1.4597677,0.60172606,3.5858512,0
-113.123856,39.59092,-68.50207,-10.336145,-26.542343,-25.83882,2.6721172,-27.424614,-12.926334,-11.158978,-11.680673,-6.76955,8.024652,2413.9858793487297,1708.3887442318915,0.25508840460526316,0.9562167,0.4506737,2.323751,0
-73.89584,64.819275,-73.251976,-7.1445894,-55.078426,-9.977498,-19.37394,-26.147852,-13.225416,-20.838472,-16.532349,-10.186743,5.005421,2019.878018272843,1474.2265210652583,0.2167697482638889,1.4346662,0.8235303,3.3449228,0
-73.93809,80.39355,-85.61452,-16.519194,-58.584545,-16.7189,-14.553876,-27.093039,-13.700802,-12.700613,-18.197573,0.17271179,-4.4775867,1795.2161544023043,1362.9168202432136,0.17700623629385964,1.4517688,0.700862,3.9266593,0
-128.82857,31.208553,-80.028946,-6.829711,-34.97704,-17.54474,-23.133823,-11.70518,-31.114836,-8.626337,-6.223334,-10.877001,11.218251,2348.2506223558453,1462.7955661037727,0.26544189453125,0.90681994,0.44044194,4.953351,0
-59.0561,53.911354,-67.29588,-19.89617,-35.270905,-9.701299,-32.04659,-3.936344,-21.675724,-8.067676,-8.931449,-7.2113767,1.4934229,2157.3268428317783,1654.3436752473942,0.19812883649553573,1.4179997,0.809647,2.2058203,0
-64.613396,66.40294,-76.33287,0.6023038,-13.153621,4.450538,-18.70984,8.334555,-16.023804,2.3097618,-3.9003153,-1.4235219,8.814174,2083.662666219073,1456.5197966455664,0.2105986926020408,1.3928719,0.7335472,2.2804878,0
-107.21053,84.115005,-56.09339,-7.167807,-5.3003035,-10.278456,-15.456794,-2.3052847,-22.847647,5.9951696,-3.6225286,3.180875,16.025053,1879.0725968383788,1556.1774157581985,0.15713065011160715,0.97402215,0.38506722,1.454226,0
-414.49292,83.35013,27.237871,44.18126,19.410503,5.787993,-7.3465686,-7.4579186,-2.7929251,-8.433371,-9.759838,-0.4954824,0.14925568,1242.5695114180128,1681.2597450663131,0.05276692708333333,0.10252623,0.030248154,0.12170458,0
-106.58492,68.72872,-79.32031,-16.917896,-35.370796,-17.116434,-25.244959,-14.1655035,-23.274054,-13.290442,-2.6337755,-8.686644,13.087549,1909.7774869568195,1471.388715007994,0.1754150390625,0.9874745,0.38993,1.4501517,0
-93.165535,85.516266,-78.00902,-23.657337,-35.685863,-16.743462,-31.900375,-14.623357,-25.194,-19.985754,1.9295524,-4.452495,7.52046,1680.0632885970097,1385.01054294913,0.14105113636363636,1.1760254,0.4012232,2.9178746,0
-98.742386,70.39468,-73.501656,-23.001915,-33.72136,-17.719896,-30.157507,-19.16952,-10.317261,-26.192156,2.204743,-15.319571,3.1965995,1926.6180075263824,1553.9333891508659,0.17453056469298245,1.0579587,0.5077481,1.5692743,0
-158.19577,49.21833,-74.04725,-23.364063,-20.055614,-24.299114,-11.517614,-19.065094,-19.483698,-7.21062,-9.311349,-2.906777,3.087598,2343.385615432176,1690.3218256396897,0.23227364676339285,0.6544836,0.2935507,0.5774566,0
-100.49817,61.93699,-80.774864,-31.930794,-22.109488,-26.585108,-25.127811,-11.730693,-30.583994,-8.986011,-7.380065,-4.442755,8.484572,1908.9357918635756,1528.48761041289,0.16321491745283018,1.0878327,0.33687398,1.8914769,0
-90.260475,77.0637,-91.28148,-31.728964,-33.8729,-19.58576,-26.563028,-21.19331,-22.442556,-13.184117,-8.37288,-4.2728643,0.06251597,1704.137158682694,1323.7895359500892,0.15316336495535715,1.2857614,0.37442094,4.0420513,0
-50.6803,71.51702,-85.9462,-27.628212,-32.460045,-14.666228,-29.29668,-13.343829,-16.872068,-17.605185,-7.245162,-8.968067,3.8517058,1833.6378316921418,1421.7942094183747,0.17318830818965517,1.7071514,0.6074342,5.032167,0
-108.240616,56.93887,-72.70113,-29.51976,-21.491041,-17.750925,-25.86911,-14.426632,-27.058107,-13.776433,-9.373169,-8.95859,2.2677739,1910.7348728049346,1567.9381536428962,0.16496535966981132,1.1385521,0.3967803,4.051678,0
-52.670708,64.64059,-78.609726,-26.400236,-28.10613,-26.370337,-15.287631,-28.774145,-27.367357,-12.448964,-18.355068,-2.994086,0.46939808,1913.1980641568712,1546.539783769277,0.1719970703125,1.6458552,0.48468265,4.2239943,0
-76.664635,68.56367,-105.03898,-26.048561,-26.141039,-33.626724,-17.682796,-26.856472,-27.155186,-14.581385,-12.586828,-12.401048,3.5926473,1806.4262345022812,1306.4644117073615,0.18014210668103448,1.5390117,0.32024902,4.6200294,0
-277.01453,118.293724,-8.443511,1.7921296,-3.823931,-6.970662,-7.2517695,-6.2858787,-7.6377726,6.789148,-5.0202866,-3.131673,-6.8076587,1443.1783048532634,1638.1814937150712,0.090625,0.19556865,0.058715075,0.09403835,0
-81.570946,91.13837,-90.50186,-43.01275,-42.909447,-26.286797,-38.42854,-26.819431,-18.408152,-28.572254,-4.698213,-12.088023,3.044815,1493.5834658978372,1284.5938085712157,0.11870659722222222,1.5308504,0.42270035,6.5025206,0
-90.4668,81.5021,-83.718124,-32.50343,-39.321354,-19.78472,-28.235418,-25.095846,-13.478712,-23.130598,-8.35521,-12.688518,5.2741494,1685.840723478536,1397.655473795496,0.1483154296875,1.2042514,0.43020606,3.0532122,0
-71.61534,70.29031,-87.31213,-25.143251,-29.693274,-29.680456,-24.693031,-25.159664,-18.22772,-15.412736,-11.550369,-8.453087,2.4469016,1828.9291290189128,1442.1718648968574,0.1725674715909091,1.395573,0.4283982,3.1443663,0
-127.45947,80.31601,-84.88398,-14.874937,-29.072947,-17.79315,-21.790684,-28.719074,-22.595486,-22.456972,-15.401006,-12.511217,2.4095225,1712.0092289275806,1354.6551694151226,0.1677844929245283,0.8400913,0.2755996,1.8832804,0
-70.46245,83.134705,-83.522995,-20.37173,-32.145493,-13.952059,-26.347435,-15.134923,-17.651611,-19.01628,-9.350762,-7.5858426,4.185271,1737.7347648868717,1369.9508194651055,0.1595791903409091,1.3943461,0.5293682,3.5058296,0
-61.99588,59.43345,-85.3836,-22.640558,-34.882626,-15.007627,-21.552332,-30.939062,-14.369701,-20.621988,-10.70235,-7.815321,2.2169313,1966.5053280060492,1493.4013451234116,0.19000137061403508,1.5307031,0.71106553,3.422219,0
-84.03788,82.21073,-85.052765,-25.924994,-31.705332,-12.040106,-23.80514,-23.807974,-15.277826,-27.815832,-10.290377,-5.7481856,-0.43413368,1712.7641788157423,1377.1990159135228,0.15031692216981132,1.2556973,0.5043301,3.5301597,0
-92.15425,62.696495,-86.14895,-24.556768,-37.316685,-20.001202,-25.7015,-17.41695,-30.790691,-8.345957,-17.142523,-3.2332351,3.2131705,1897.3974709996771,1453.4333685158176,0.169267578125,1.1467688,0.38046575,2.3766198,0
-73.54947,60.77099,-64.84789,-15.530617,-41.314854,-30.968813,2.5597246,-28.361177,-26.892427,2.5052874,-31.869251,0.025866566,6.1984334,2151.986230114554,1613.6293748815367,0.22327112268518517,1.3673381,0.39707363,2.8311408,0
-67.03114,67.29513,-66.7906,-17.47201,-56.656895,-16.18847,-2.719095,-30.274965,-14.483184,-6.652835,-26.702833,-0.024911063,3.8715637,1997.0615477130852,1523.9404036018252,0.20138113839285715,1.4995289,0.62306625,3.7572837,0
-264.3476,96.958405,3.199176,16.326822,5.4030614,-0.49415356,0.1686337,5.5648017,-4.895341,1.7360424,-3.3947358,0.6142172,-8.685961,1675.5345379154423,1902.8661136392786,0.0924545599489796,0.21982373,0.09870743,0.13547535,0
-128.23567,49.81834,-58.891262,-0.6049381,-34.568962,-29.39946,-14.0793085,-15.553428,-23.277166,-9.07422,-16.531887,-19.34913,4.2706723,2250.7315162083137,1639.0085725321146,0.21714564732142858,0.81239414,0.37111023,0.7807492,0
-74.83598,65.66103,-61.70876,-32.72783,-44.96803,-33.363686,-13.0763035,-35.639256,-17.277916,1.5471076,-21.745539,-3.1395829,7.2095766,1942.2383821815079,1699.5450025399423,0.15935546875,1.3866125,0.41732162,3.7304082,0
-94.798096,94.62533,-80.16694,-33.337593,-51.69731,-35.551792,-15.428915,-32.74816,-25.379251,1.4288965,-23.67766,-1.8499451,5.913892,1501.0234863586577,1294.2908766819908,0.11896221454326923,1.3186316,0.22676791,5.003222,0
-95.37721,73.98625,-72.279015,-28.751549,-52.247833,-40.185772,-8.007651,-32.119286,-25.219149,-1.1519924,-20.864958,-2.6875665,4.538918,1787.168403044572,1479.8926006705362,0.17881747159090908,1.2616627,0.28941643,3.9198208,0
-105.99628,82.86956,-67.70587,-33.505516,-52.205017,-36.71581,-23.272814,-22.231081,-24.632154,-3.1177292,-20.702702,-3.4793205,12.486384,1598.4742436886995,1451.266540044341,0.11879185267857142,1.1238759,0.2883859,3.5939436,0
-111.74778,78.294235,-79.11072,-14.485566,-44.64166,-46.655857,-25.089706,-28.729128,-24.252668,0.7563011,-24.73355,0.24587016,18.350296,1662.2017241354722,1379.964518495715,0.13850054824561403,1.2395495,0.26825172,4.5010557,0
-75.348976,64.57483,-86.39892,-18.83949,-49.830658,-48.248486,-27.087372,-27.253933,-20.53299,2.3720322,-21.223192,-3.3452709,16.435926,1779.923171352088,1403.5391021767864,0.13323974609375,1.7047755,0.40291673,5.948365,0
-75.22324,53.482876,-71.0935,-23.548473,-41.674236,-41.576637,-23.832695,-22.52231,-22.174126,-0.983589,-23.2709,-3.8014627,10.450057,2029.867787120824,1637.6857608395223,0.16253551136363636,1.494357,0.49885345,3.583875,0
-86.19104,67.66576,-80.778,-29.478085,-41.678917,-32.777702,-29.912418,-20.896437,-18.992666,1.2346013,-13.930693,-6.743091,11.400156,1818.0039648814943,1473.1815112035981,0.1539928508254717,1.3208967,0.43742308,3.4020135,0
-96.333496,72.11991,-71.22628,-32.145847,-44.028713,-43.1896,-17.41844,-27.907578,-17.63947,3.885381,-20.305984,-0.35195732,11.131866,1832.0412022740443,1583.0557090647897,0.16687883649553573,1.1733193,0.31062755,2.9223683,0
-201.03981,138.57408,-15.870181,24.14502,0.7398342,4.978315,-14.243497,0.14913559,-8.989498,2.8595152,-1.1666007,5.0353312,0.730859,1059.5453665289142,1265.0557522496092,0.0625,0.5480678,0.109160975,1.5144304,0
-100.458626,71.03874,-76.48475,-28.745634,-60.177933,-28.911907,-3.15844,-34.85107,-10.539397,1.4141345,-20.264708,7.4183197,-2.0857916,1904.2814947204465,1517.8210481455337,0.19278658353365385,1.1978978,0.36102483,3.0984397,0
-163.63823,64.79914,-69.44251,-5.052397,-68.38671,-18.562296,-9.598586,-40.87312,-6.2003994,-1.0042739,-22.165056,8.581432,1.2339436,2084.409843884234,1342.5383591842656,0.21998355263157895,0.8772008,0.32090485,1.5737913,0
-129.39714,72.57926,-76.00464,-17.155462,-61.129883,-16.768908,-18.256731,-33.21192,-6.824042,-10.725653,-14.231356,5.598565,0.08746166,1844.4225235065185,1377.6670311575356,0.17300851004464285,0.9737927,0.40778497,2.1070805,0
-96.126915,81.48051,-73.09246,-39.65183,-43.373215,-22.223486,-28.328176,-31.16465,-8.766215,-14.349485,-12.793049,3.3016894,-2.5970373,1683.2780747736233,1487.046884484849,0.1375,1.1775644,0.43076345,3.137754,0
-95.639656,48.990417,-52.46282,-31.33083,-35.800034,-17.695635,-19.56426,-22.268265,-3.858472,-8.837279,-10.455904,12.049942,-2.4808443,2305.2420114065267,1829.5835518406175,0.22203393075980393,1.1227336,0.5811459,1.8411735,0
-124.930275,64.46649,-64.27826,-22.314075,-39.86073,-17.906113,-14.24227,-32.162106,-5.7155747,-28.806599,-3.8411782,-6.812346,4.3951535,2154.6387788456027,1722.442621345605,0.23038884943181817,0.8168523,0.45921,0.8969421,0
-89.33737,70.333305,-65.320175,-34.08978,-46.855953,-10.537714,-14.40147,-26.37675,-0.42173272,-23.616726,-13.662405,0.79610556,0.16628298,1929.8338370269435,1645.4007903779561,0.15811360677083333,1.148023,0.5458186,2.6023455,0
-116.32976,76.11614,-59.365444,-28.07211,-46.98939,-7.636106,-13.187781,-32.255817,-2.7037735,-19.986973,-10.197807,4.481459,6.117297,1867.310763624671,1563.793884151885,0.16925920758928573,0.94699585,0.3547401,2.0220046,0
-92.66773,75.357376,-56.99,-13.998458,-41.648235,-13.125695,-8.577433,-32.397545,-8.907676,-23.836836,-11.483548,-5.6805873,1.7247856,1948.3498401751328,1603.6297320383944,0.18738606770833333,1.061074,0.46654758,1.836342,0
-94.380745,69.32869,-64.41698,-18.225988,-57.193226,-9.499474,-23.43406,-36.045174,-0.6396842,-16.805065,-11.638027,0.9940047,2.2069075,2013.8930749004874,1528.7955757504458,0.20731393914473684,1.2076855,0.58899647,2.6585014,0
-239.01717,154.11685,-21.664255,30.286335,-4.757919,12.484498,-4.1191983,4.3152213,-3.817759,4.126603,-4.1761904,2.9133215,0.4835886,983.8348956292507,1173.1984919615602,0.06632333431603774,0.3379847,0.058552604,0.5444836,0
-100.93464,104.81276,-63.606693,-18.825317,-49.09833,-9.369044,-19.533691,-33.482433,-8.464505,-21.609877,-16.078445,-2.6607435,-1.0351812,1512.3514139765762,1354.5234049362077,0.12261855811403509,1.0939368,0.39434874,3.0152898,0
-116.32336,66.930084,-60.260002,-38.995026,-42.478733,-15.660237,-22.432898,-29.580975,-6.483531,-26.00425,-4.779613,4.5681496,-10.095177,2193.465160328226,1864.5581120027643,0.2535067471590909,0.9300911,0.45927542,1.4307593,0
-92.94061,68.23301,-45.244667,-34.285202,-35.27409,-11.051903,-20.284176,-31.588375,-0.8449278,-18.228624,-11.369523,0.5727851,-1.4641017,2069.3354686110024,1872.740806976995,0.16374926297169812,1.0234916,0.5019826,1.6586361,0
-134.3013,76.61915,-64.080124,-35.74356,-34.682365,-16.358067,-16.987965,-30.187262,4.1205688,-31.929972,-3.488124,-8.168034,10.496095,2027.3992630369767,1828.3702390994426,0.20106907894736842,0.7713957,0.35504562,1.3064715,0
-156.68573,87.543785,-71.72918,-62.03567,-44.59294,-18.913189,-15.1899185,-22.999075,-4.571597,-22.038363,-24.033169,17.050558,8.66367,1499.668221340528,1347.705269587868,0.132080078125,0.9002085,0.18483353,11.536275,0
-116.76534,75.677536,-67.81523,-19.400911,-50.088352,-15.990551,-9.394447,-34.09401,-2.8008204,-13.520487,-13.494948,2.734325,4.5710144,1920.8011551983539,1485.3880619262986,0.21718236019736842,0.94900817,0.3596633,1.7457484,0
-122.53656,53.362503,-71.06129,-27.493109,-50.09325,-17.852592,-17.491625,-37.69154,-6.106873,-15.275789,-24.077549,6.8569,2.1568217,2034.5016915745923,1567.4921987160149,0.19377055921052633,0.9372305,0.39155033,2.2577121,0
-86.91791,58.083347,-64.14841,-25.165768,-49.67129,-24.25118,-4.2593327,-41.2952,-9.341942,-12.257017,-25.00959,4.086509,-3.0258152,2118.1153757643633,1671.3300963795189,0.2074652777777778,1.1959846,0.47516093,2.1476457,0
-194.59605,45.686615,-48.071774,-14.879086,-49.425167,-15.01579,-2.1909213,-35.699177,-5.349806,-10.088458,-15.431467,6.0173535,-2.7851255,2364.033703966275,1660.2001677826393,0.2319980837264151,0.4999707,0.26712102,0.5454639,0
-81.622505,65.18395,-71.27078,-28.800785,-48.31423,-24.493471,-12.191135,-41.041843,-7.3839703,-9.072408,-25.890358,5.7307816,-2.427237,1964.2283428323701,1586.0645397633216,0.17605537280701755,1.2610569,0.42003477,2.537075,0
-213.66379,130.97174,-25.312597,29.426256,1.1914579,22.276815,-6.317518,0.3520434,-2.115617,-0.20265695,-0.5653169,0.5624623,2.1615186,1193.0610219276664,1328.4364465064778,0.07842339409722222,0.49272853,0.12897407,0.87964225,0
-127.78338,107.77348,-79.84788,6.665745,-47.8056,-15.643891,-0.7298358,-36.07407,-17.483097,-18.373446,-18.440748,10.806716,-5.232728,1640.3579568440189,1278.66454979974,0.1531470514112903,0.8871702,0.25588658,1.7672163,0
-187.4404,95.967636,-78.11823,1.5731603,-63.797276,-6.447853,0.6957754,-44.684998,-14.914361,-34.804527,-12.706999,1.7355903,6.1680746,1705.15537116888,1309.9367199440926,0.16880580357142858,0.5843722,0.208818,1.6535083,0
-192.32109,123.895035,-95.15373,-0.9775289,-50.29563,1.6743103,-17.397755,-29.291378,-24.333256,-24.440802,-13.057171,5.422398,4.8280864,1408.975915375684,1079.6291714486194,0.1309107730263158,0.54599553,0.15435329,1.1149588,0
-116.31001,113.61848,-92.474785,-4.2650156,-63.73484,-0.8071888,-21.859722,-35.777554,-16.925232,-26.106285,-12.2707815,6.313417,0.64630806,1511.1708196589605,1176.9928374250837,0.13960056678921567,1.1360741,0.33955395,3.8892066,0
-131.50798,113.344986,-82.01321,1.2081064,-71.44147,-6.1773605,-14.733862,-50.847054,-11.56095,-35.078163,-13.057557,10.086187,-0.2334318,1615.0709558987699,1269.6649521417178,0.16286795479910715,1.081714,0.2928522,3.5455112,0
