mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,zero_crossing_rate,spectrogram_mean,spectrogram_median,spectrogram_variance,label
-212.66518,51.002316,-115.0174,6.438948,-6.7741013,38.797638,31.238773,3.6420002,-17.767942,-0.7798697,3.2000391,10.745594,-7.6620708,1855.772854,1126.72578,0.161807528,0.65402544,0.14423294,2.392064,1
-395.16925,-32.406715,-63.678974,-18.327862,-6.586079,14.803364,0.024626182,10.7313,9.890709,4.047752,-0.11315136,-0.5917575,-0.65817475,2832.869628,1827.786511,0.190718379,0.4443941,0.19640587,0.603654,1
-313.55258,-56.300907,-89.701256,-16.544636,9.010192,18.991354,-7.3700104,11.828797,2.588551,-2.8887732,4.2174244,15.599087,-3.4389443,2685.152873,1667.346396,0.200916535,0.95094657,0.42409876,2.5662434,1
-336.1692,-63.98398,-72.86423,-1.8901454,19.686436,20.421206,-15.571407,4.008287,13.218272,1.4253124,-4.638799,8.532428,-0.6162372,2921.404598,1738.12014,0.190374966,1.0276694,0.5049844,2.5244672,1
-292.8029,74.87712,-81.88766,42.005116,-23.598818,22.619223,1.2366662,-29.775059,-5.8972425,19.284908,-7.9965725,-26.829449,-17.93562,2217.532032,1087.289232,0.275950863,0.33334488,0.1005065,0.51150584,1
-277.8707,59.01355,-83.34196,45.356953,-21.678518,18.013128,-1.7959783,-27.105288,5.68096,18.309498,-17.180725,-23.606876,-18.88812,2254.429729,1029.777936,0.282964106,0.5101617,0.1474926,1.9387156,1
-306.0092,-77.15989,-64.44784,-3.8228369,-21.6208,22.164206,10.254683,-12.349612,-7.447102,-15.678814,10.65049,16.055637,-12.249617,3170.251177,1618.235093,0.336387485,1.573114,0.90125215,3.1314914,1
-120.95975,17.598,-45.70058,0.9368474,-12.666808,33.181767,19.247503,-12.102789,-9.757724,9.291692,3.1234467,6.447698,-5.0599556,2670.250103,1758.808851,0.233864321,1.8411818,1.1628969,5.148309,1
-379.59732,-21.355204,-82.205666,2.5761957,-4.6047606,0.9036599,-31.428139,-9.883836,25.118616,24.236204,-12.571992,-15.123876,-0.48456535,2445.745381,1198.962788,0.268626645,0.5012083,0.31441492,0.35269436,1
-466.68515,34.34934,-41.235836,30.678696,16.176626,11.308448,11.942781,16.057856,0.09057928,0.21132818,12.318159,3.739514,7.0374427,1866.039207,1495.72766,0.168160035,0.18886526,0.057554778,0.08619345,1
-362.92004,63.91046,-113.10722,-18.129906,11.127808,27.41591,21.663239,7.524452,13.427693,0.90782267,-12.437031,7.934649,2.80617,1635.661576,1061.194258,0.165577168,0.27032506,0.03603031,0.2714225,1
-292.42212,90.5589,-77.502975,12.130135,-0.9875058,9.600415,14.207408,5.6091638,-1.4036043,7.1764975,-10.48423,3.378055,-0.71745807,1551.213123,1142.586032,0.144052011,0.47112545,0.07686853,0.84642863,1
-432.59534,25.394897,-57.13451,32.274807,16.333212,10.758754,11.640505,16.907991,-1.4871968,-1.1863518,13.372299,3.7464812,7.80931,2014.690999,1434.461546,0.193025915,0.22268774,0.06509422,0.12073912,1
-404.49786,67.81896,-90.90675,-13.674107,12.110937,26.649786,20.615715,7.404478,12.195067,1.6568118,-9.701644,7.5529113,2.9825523,1551.864778,1170.572784,0.146153193,0.2308355,0.032001276,0.19667159,1
-500.58423,-40.124146,-40.266083,54.567974,40.041695,21.019728,-2.3432856,23.918064,-6.0284033,-20.272535,44.733055,12.542718,-21.918344,2627.28369,1348.700061,0.25016276,0.15292677,0.021425417,0.5593942,1
-500.8261,16.849768,-41.005,4.435545,24.644863,22.416592,12.953509,-15.148348,-0.42290232,6.6873364,19.624338,42.91864,14.059875,2018.331319,1637.76941,0.139695843,0.08790293,0.022580126,0.07404691,1
-488.75998,-3.8900127,-53.487373,9.420267,32.533188,43.533955,4.982114,-8.874407,8.248623,13.95832,24.878622,2.686222,-20.12123,2065.125176,1443.443726,0.170027043,0.10931732,0.033992272,0.16550413,1
-39.23828,15.108651,-46.772552,0.4189767,2.4002042,12.781032,1.1558559,3.6820445,-8.769247,1.737754,5.990607,6.5410743,-3.7820468,2783.239251,1878.98143,0.21130122,2.8915944,2.1483507,6.38617,1
19.404987,7.14573,-48.295353,-0.53913766,0.40876448,13.83228,16.472826,17.032661,-13.399699,-11.200332,5.0448346,17.092443,-9.139571,2885.584746,1875.607637,0.244870477,3.5034528,2.3806531,10.542339,1
-131.54088,28.944237,-59.1325,-3.1099324,-9.380179,-3.066053,-4.4770584,14.922052,11.679541,1.6539365,-16.859627,6.8657064,16.585865,2314.529317,1574.284398,0.21291097,1.8601375,0.99067914,5.3678875,1
-135.9916,27.180079,-110.56826,-11.672559,-105.20483,-20.480892,-10.028319,2.721602,1.9515508,4.0603886,-16.664722,-1.9187353,-11.803201,2150.709872,1344.903319,0.166929587,2.1943321,1.4058703,10.842296,1
-155.41014,35.427746,-103.82257,-3.9079971,-105.00709,-25.703842,-7.3144593,-4.8611317,12.020221,6.277945,-15.78539,-0.6422582,-18.2834,2054.806695,1301.247683,0.151968497,1.7494698,0.9166213,9.348033,1
-238.60298,52.13527,-91.26783,3.5111551,-1.6634115,34.391113,19.538176,-2.075394,-5.7359767,4.6998296,-14.591882,6.673191,6.994077,1841.253232,1263.840171,0.160432636,0.6740242,0.1765972,1.5994309,1
-207.93037,48.50345,-98.39838,4.534846,-94.65708,-30.359829,-1.5730662,-13.267444,18.856176,8.032402,-15.605852,0.30844966,-22.225868,2015.274606,1271.604772,0.174905216,1.2011247,0.5057896,5.105247,1
-36.13192,42.72051,-64.40218,-9.686875,-13.776458,13.4673815,-6.7799554,5.507494,-12.454246,-6.583855,0.87916476,-4.9528813,3.5604532,2162.868174,1574.784854,0.186687638,3.1326623,1.8597299,16.704025,1
-64.31938,44.202255,-63.2512,-10.863461,-15.619229,6.8915734,-12.200053,2.991473,-8.20638,-5.7073483,-8.68044,-3.68408,4.881066,2117.092505,1587.080321,0.178888838,2.5519996,1.518521,12.454927,1
-91.96275,51.938572,-62.19074,-13.824776,-14.949193,7.667733,-10.669414,4.952236,-11.939048,-3.5202947,-9.113087,-5.080201,1.048832,1993.049272,1534.626873,0.169167655,2.1747928,1.0785713,9.876547,1
-108.452095,49.945637,-42.17265,-7.5832133,-17.462013,5.9519353,-4.72248,4.596943,-4.569995,-4.707755,-7.5093226,-0.13013518,6.5221195,2039.763634,1588.568872,0.176060268,2.7739565,1.4787531,16.993261,1
-85.144966,67.6484,-47.33701,-15.331161,-17.2752,13.692881,-4.363547,0.99489695,-7.138763,-2.4217167,-3.595469,-0.6623085,3.2463918,1871.907601,1517.25447,0.162422612,3.3443537,1.6598614,24.223116,1
-323.70673,-84.27719,-55.18675,15.855027,26.532377,-6.2471185,-21.28399,9.769856,8.232127,31.455359,-15.594544,-14.41183,10.703611,3213.740795,1785.852441,0.270635776,0.82220715,0.47299367,1.5726585,1
-270.3471,-61.879658,-78.638435,8.957912,3.9069507,0.7736264,-9.322143,18.756144,9.383076,4.73605,-3.0197496,10.4531975,2.3912482,2971.266095,1636.637308,0.271158854,0.87760377,0.6764425,0.8826637,1
-245.55981,-26.963129,-61.80287,-6.8911095,2.7006798,3.5027425,-16.217365,14.084853,16.295752,9.861566,-11.323104,4.2443447,3.4475324,2638.145305,1723.403532,0.194207442,0.9271546,0.4801566,3.9648352,1
-314.4748,59.455326,-79.858475,5.276195,1.7767974,11.987214,2.456909,2.681413,12.772774,1.7562793,-1.5326087,6.534399,2.6509173,1768.029957,1263.101191,0.16245709,0.55896044,0.14409186,0.94153816,1
-178.88628,60.562954,-109.18525,-6.5621805,-26.912134,25.006195,28.920273,6.254317,-12.525318,9.854247,-19.762869,1.8889264,-1.416823,1818.274451,1189.747076,0.163327661,0.92205805,0.18753904,3.0260131,1
-178.97884,-63.43209,-120.8616,-1.0032711,7.7138696,26.41375,13.859642,7.506282,0.22476009,6.951866,15.306112,4.3473845,-7.26517,2571.592945,1532.764576,0.21253593,1.7618977,0.85887307,5.3842306,1
-316.12473,-67.684525,-80.32664,24.284042,17.215319,12.066999,5.118261,23.81465,-2.4277265,-5.9902854,23.076462,9.748068,-10.256199,2738.147285,1430.267417,0.246737041,1.0180645,0.3661194,3.9148386,1
-417.26498,-91.12326,-53.901695,43.71955,20.579348,5.766282,-20.117283,30.61889,23.603348,-22.64753,14.1508045,11.897295,-4.771433,2926.825609,1338.883273,0.263169337,0.47384396,0.14584419,1.1908436,1
-476.02603,-83.35717,-37.530994,60.681522,29.406296,12.720208,-5.4279532,36.344566,14.890316,-14.47988,27.86607,3.835557,-6.4212046,2897.319512,1393.122707,0.259477664,0.22857347,0.064155035,0.7828826,1
-33.895657,86.10471,-39.057808,-8.8643055,-31.637766,-11.607503,7.1310678,5.130196,-13.628056,-1.3046812,9.22591,-1.7063887,-7.9633555,1692.906124,1503.821616,0.101609321,3.9389353,1.8333924,34.363117,1
-29.813595,55.017456,-48.61487,-2.8011944,-15.955557,4.837748,4.748133,6.7151217,-6.8390875,8.939519,-4.142513,-22.16418,-12.290159,2011.300827,1550.124934,0.142367979,4.488761,2.6130233,31.874802,1
-45.797855,69.24507,-57.975826,-6.7541184,-1.8441786,-0.48430464,-18.252634,6.5475855,-2.6944962,-1.6221944,1.4842556,-9.025571,-14.000371,1856.326846,1413.78123,0.149986153,4.030371,2.0621185,22.140734,1
-366.02048,-63.491,-90.37617,54.207973,5.136972,13.735229,-4.3236194,17.932762,19.493895,-0.9884155,12.613903,-2.5050628,1.1462797,2731.062393,1320.623848,0.275537951,0.47633824,0.10297319,0.4464295,1
-350.00095,-67.84313,-80.26009,49.434875,5.1814413,11.425057,-2.5033262,2.3685787,16.788864,8.701592,7.3501253,2.679371,7.7930975,2765.564283,1329.697382,0.281640625,0.5293574,0.17514719,0.4199935,1
-369.86588,-51.386322,-93.570274,51.00828,6.998258,16.29231,-6.1510653,12.165699,24.373772,-0.32864267,8.468502,2.4782696,5.2948027,2633.442433,1294.617342,0.267581196,0.41129345,0.08751336,0.32508844,1
-218.568,28.571724,-88.918625,-15.658708,8.357807,54.838516,14.499997,-2.0144458,-22.29363,14.272014,-3.2062147,6.6423182,13.94456,1747.95896,1245.312059,0.138975694,0.88738734,0.27083918,4.7498717,1
-18.677141,11.084998,-56.291294,-7.3698993,4.1561184,7.808039,-7.9396553,-8.505579,4.9310923,6.1388865,-7.516402,5.599117,1.7160228,2836.356928,1911.620042,0.23656529,3.6925976,2.7312224,12.118215,1
-300.98654,41.27063,-54.92712,2.9670112,7.055731,26.657959,-2.7690585,0.9353198,19.785807,5.579911,-12.011528,9.743148,2.3161767,1930.715246,1463.239909,0.173384686,0.5111216,0.20490867,0.6906675,1
-173.39433,64.75206,-59.054947,-66.56898,-31.521019,-47.08659,0.78438824,-12.1324215,-44.954678,10.761184,-17.129404,-4.0367565,-12.077947,1807.649071,1767.039834,0.114429615,0.9298351,0.33116612,2.8535926,1
-208.31964,96.3956,-58.82932,-60.621445,-29.88942,-48.675163,-3.7175527,-16.163382,-48.888657,5.782811,-15.943168,-5.8318377,-16.580887,1539.638925,1511.255009,0.11504364,0.6432571,0.15986651,1.6773125,1
-226.58353,-35.431595,-78.71378,-32.04973,-3.6557486,23.049295,-9.810347,3.639609,-10.65154,7.4720807,-11.183846,28.596413,5.5952225,2575.709815,1837.605143,0.15379618,1.1661804,0.75328034,3.1007297,1
-367.25256,-10.564325,-47.183407,-21.034506,-8.914809,13.981661,-3.061669,6.6194243,-2.5927095,6.8497725,-9.31253,9.428834,9.4775,1925.087952,1839.43291,0.099449574,0.46824357,0.281265,0.4868043,1
-427.22812,-14.05695,-39.812267,-11.502772,3.7552986,15.692958,0.066313185,5.051206,-0.10350069,9.971171,1.412393,13.660998,4.487352,1844.85243,1887.101688,0.092814128,0.40978765,0.2596317,0.30161113,1
-579.1822,-50.678986,-50.283657,-0.26029742,38.34826,19.838638,27.635979,-0.6272131,4.717389,28.808084,3.9985783,13.5537405,-4.6372337,3261.350653,2139.6289,0.188275506,0.02458412,0.012139537,0.003168103,1
-579.2524,-23.406132,-62.228855,-18.713415,28.208437,18.521158,30.93765,4.5642056,9.928055,8.425002,8.096892,23.682962,6.501837,2722.165053,2017.865494,0.188183594,0.032982104,0.016367598,0.004303698,1
-544.3942,9.109444,-70.21041,-34.7467,1.4641346,-8.503684,7.34005,1.7329239,26.189913,11.919942,-7.026776,12.915842,19.010872,2448.615731,1920.340234,0.199644799,0.038540836,0.012895155,0.00432671,1
-106.03059,42.60143,-111.791336,-5.762285,-30.379921,25.080616,7.785183,-9.488107,-19.275883,6.6133194,-8.355704,2.196807,1.3355733,2016.302286,1245.265042,0.177178486,1.3210899,0.47383946,4.32959,1
-592.5907,-45.966045,-70.70958,-19.878555,37.00803,21.05926,34.596386,-0.17864421,-3.3509977,-4.7699456,10.558796,39.504917,15.090209,2435.339648,1907.147521,0.166430448,0.03443311,0.010465845,0.01804388,1
-617.2412,-57.764786,-58.52637,-12.66142,42.704163,23.493082,22.592047,-9.164665,0.73681366,29.085978,7.1183414,12.090097,4.865285,2974.647875,2134.958865,0.184207232,0.023800192,0.011138029,0.005327215,1
-615.2882,-21.638992,-59.960854,-21.666546,10.619093,10.888559,22.288984,17.877987,15.099135,8.84656,1.4009575,14.090734,8.65773,2794.47567,1982.684669,0.215179443,0.02621654,0.010479719,0.001824813,1
-610.4178,-43.7289,-59.664368,-16.401415,29.59914,16.303553,23.604511,2.874678,9.300835,19.64989,2.3816812,8.770426,8.183127,2968.81394,2088.176968,0.191821105,0.024354348,0.012033533,0.002032749,1
-616.81647,-52.837723,-59.45714,-12.606946,43.35044,23.628056,25.446222,-2.4338245,-2.7491686,6.8030443,14.835026,37.9412,-0.7928011,2820.976956,2095.70963,0.178068314,0.022132242,0.009725015,0.003568425,1
-571.3652,-65.66455,-64.074104,-19.157795,41.509842,26.249128,28.820736,-9.32412,2.2222917,30.504734,5.768026,4.174235,7.355883,2974.699521,2100.624719,0.191633285,0.037570216,0.018033229,0.008623808,1
-583.2482,3.7904823,-52.263638,-29.332952,2.1655493,-3.1565187,7.780437,7.517971,28.519144,20.67153,-5.811761,6.2572746,17.566805,2738.171932,2069.738977,0.226959827,0.029233115,0.011132496,0.001719938,1
-588.62573,-46.488914,-51.58415,-16.39159,27.553652,22.449545,21.376184,-3.0989704,-8.067412,16.637033,15.2070465,10.504412,6.659979,2717.628896,2039.058324,0.187320814,0.030587424,0.01250213,0.008893272,1
-549.85016,-56.156918,-81.07975,-22.738493,38.181095,38.366665,30.57499,-0.95478773,-7.817942,0.016976492,14.621805,36.640625,-3.924874,2697.632855,1967.722746,0.186565897,0.039856642,0.016307557,0.013226396,1
-573.70056,-36.07294,-64.53406,-26.025383,21.264473,12.475967,19.127438,5.3121305,11.914912,21.03665,6.233165,12.046911,13.533593,2716.925412,1992.146453,0.198906109,0.033042926,0.01329921,0.003812805,1
-326.8064,13.968722,-53.28103,5.302428,1.9635243,8.8508625,-37.014095,-3.021266,20.760279,7.710039,-14.410432,7.6807866,-1.5187027,2464.208985,1489.460365,0.199429599,0.41815034,0.12784696,1.3438344,1
-571.9697,-11.752973,-65.97265,-30.390928,10.190076,9.649847,20.507887,16.50004,26.341656,12.014822,-9.706192,15.880395,18.339674,2675.632051,1998.853233,0.219085095,0.030637277,0.012128296,0.002638378,1
-599.278,-35.168056,-58.699783,-28.145975,25.241024,17.32962,29.66008,6.7255297,5.102706,19.548618,3.7093976,12.132867,10.908192,2789.350558,2095.752265,0.181807559,0.03275529,0.013957665,0.004256592,1
-200.06427,-1.6606778,-94.71655,-44.733402,-28.968071,2.9697087,0.43519884,-9.839449,-18.6135,0.58864385,4.9762974,7.327787,-12.162985,2112.13775,1605.584746,0.160580414,0.7277073,0.29382908,1.38833,1
-231.51808,22.275423,-84.066124,-52.201366,-34.743843,-4.102572,-6.6263967,-9.82542,-15.029522,0.5623989,2.0377953,7.686751,0.23492083,1870.619771,1545.916155,0.131608073,0.6547704,0.21760853,1.5147249,1
-459.01617,-23.949987,-28.067375,-0.995066,-2.6527715,19.09442,13.749267,-8.867683,-12.732451,-0.74406,15.892611,7.6716495,-6.8576465,2157.02367,1909.829825,0.121643579,0.33018962,0.0852145,1.529114,1
-403.54153,-24.215212,-72.35528,-32.38071,-2.9710531,21.095882,27.26212,23.853039,-11.055975,-15.806053,-7.3267307,2.6492372,12.813265,2072.534279,1743.331321,0.123042772,0.37527746,0.119446754,0.80623335,1
-478.993,-37.575836,-32.922386,-7.419372,-6.4585414,26.034666,25.28842,-7.2398777,-21.089369,-5.233345,19.130735,16.571056,-5.4200873,2342.54754,1808.723279,0.181352095,0.3038191,0.06621721,0.9119887,1
-441.9205,-21.279346,-60.726833,-21.712173,-7.3105206,9.855345,16.085258,20.680336,-1.4039187,-4.560622,-3.7790415,-0.6248686,6.133513,2167.783887,1823.384424,0.122284188,0.24583729,0.086743735,0.2561755,1
-497.93414,-40.87989,-61.358418,-13.977524,-12.5765085,15.907451,24.013084,24.717264,3.6196663,-14.012319,-5.1084642,8.25292,11.893364,2411.495695,1818.422325,0.168705778,0.22961478,0.08773068,0.2569589,1
-464.2797,-53.86897,-39.577824,-0.37451485,5.953576,30.999811,14.644864,-21.489305,-9.964469,8.496829,23.055185,2.046841,-10.284561,2399.288834,1810.899968,0.169394357,0.3406353,0.10706674,0.7936903,1
-228.68799,75.057655,-107.824776,10.8018,-24.035927,22.809004,4.532194,14.86192,16.32155,15.151772,-20.541847,-12.757726,-0.66458946,1763.808796,1096.625281,0.172616464,0.65418077,0.16732739,1.4044445,1
-340.29355,4.503376,-56.058693,-18.0947,-25.008503,-1.8602073,-6.566772,-3.638124,6.642365,3.480629,-3.95252,4.7439637,-0.6930705,2451.412017,1732.449589,0.214848682,0.6886013,0.232643,1.1113006,1
-302.25125,-0.2587692,-72.31043,-25.793135,-32.87768,-1.2446542,-8.7387,-4.0534625,13.311749,6.204263,-5.4574323,4.4051394,-3.9592252,2143.809604,1590.334197,0.167295875,0.82615507,0.38624832,1.4175578,1
-288.79428,-16.193106,-80.63927,-28.543018,-2.8830462,8.792851,-5.1821437,-3.4310782,-6.0149283,1.3362988,-2.059732,13.597883,-4.0412703,2421.174453,1671.77089,0.197740152,1.2020301,0.4042179,4.051291,1
-437.5989,11.289996,-49.30358,-26.883865,-26.233814,0.8283991,-17.116165,-11.579149,10.389376,3.6299746,0.39103124,6.6965394,-5.3958817,2322.547832,1799.588069,0.176772914,0.28883383,0.12584814,0.17767642,1
-370.55957,3.041407,-55.98747,-22.569172,-19.951876,-5.5453253,-4.0068135,1.7333494,5.154392,2.5228012,-9.618416,0.14816436,-4.377623,2416.024995,1735.249487,0.216959635,0.6495425,0.21984795,1.1009022,1
-332.22302,-5.679556,-63.329895,-36.49822,-15.466802,4.072453,-15.53927,-12.5753565,6.0692396,4.6865797,-0.70710355,15.462891,12.521922,2293.80885,1770.656588,0.165996845,0.5452228,0.18924636,1.0561336,1
-215.74219,67.09131,-27.228333,-5.6162286,-9.679753,-6.283792,-3.5266736,-2.1584454,-8.506054,12.899189,6.5075684,-0.356504,-4.102826,1038.71001,986.7007075,0.077636719,2.179503,0.49720347,13.973462,1
43.2041,56.058292,-67.482285,-10.07264,-13.893982,11.402861,-6.2758565,5.5626893,-4.5738955,7.7141123,2.2174177,-11.782959,-14.774073,2013.14989,1505.143956,0.17421875,5.102648,2.555528,55.530693,1
-2.7204463,44.37016,-65.67177,-7.908246,-24.24395,4.4901814,1.392052,4.381629,-8.6803665,9.451281,0.91876537,-9.808125,-16.496544,2109.287517,1521.078587,0.176613898,3.9062135,2.0098789,43.24242,1
-30.953234,55.992268,-64.68288,-10.489101,-26.349709,0.30546993,-3.3660643,6.395022,-3.3170035,5.9242153,3.0417368,-2.7805164,-17.404495,1858.793177,1384.20119,0.15407534,3.3638833,1.648105,26.538815,1
-314.2719,9.058148,-18.316326,29.233463,14.140016,29.20262,-18.8034,-4.3688517,12.263022,-7.514488,-8.311285,14.680232,-11.215013,2530.811247,1544.219162,0.215957919,0.448283,0.24904895,0.277704,1
-194.34645,93.861694,-126.81407,9.827642,-22.272757,20.075623,11.612786,-3.778392,-20.05862,0.9754027,-14.462872,2.4494658,11.07181,1699.035092,973.9158995,0.178029615,0.72416615,0.13716872,1.7205374,1
-5.8014,75.7613,-76.02462,-23.928453,-19.141237,-11.569779,14.31362,0.5336164,-9.068995,7.7906933,4.490393,-11.571941,-10.679657,1778.410324,1432.704056,0.143811678,3.2405243,0.89524823,47.67111,1
26.216959,62.27604,-71.2581,-14.251189,-18.8729,4.4538403,-3.2589583,-0.56977975,-10.047436,6.486468,8.042009,-5.0284767,-4.883767,1871.311055,1387.504371,0.168615508,4.7158556,2.1273243,44.44986,1
-368.40546,1.8120279,-46.761093,-22.173716,0.21411274,-23.459702,-25.513443,6.131696,2.4569855,5.184704,0.06549206,-5.5420933,-10.818779,2142.65176,1901.54176,0.117182617,0.4309148,0.09942539,2.904701,1
-1082.3258,10.775881,0.8658422,1.122834,-0.32533348,3.5435705,-1.4466558,-0.8015574,-0.709595,0.6212508,-1.4448636,0.24189812,0.17661218,192.4013718,210.2263802,0.007008999,0.000458846,0.000214731,6.08E-07,1
-1131.3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-380.4145,36.90505,-35.154434,-34.11889,62.200966,55.674614,-5.3583827,-34.18481,14.342941,34.81903,14.580745,-21.118256,-5.4879518,1955.734147,1706.187336,0.166521662,0.18306965,0.034724418,0.43744588,1
-321.3333,55.80679,-30.59492,-25.201838,-23.375124,-1.8108422,-6.3777,-10.294152,-10.504849,-3.300174,-9.61744,-3.4743094,-11.535252,1765.540336,1683.548312,0.111900253,0.6886161,0.23907442,1.1573068,1
-284.8071,68.28857,-31.20807,-21.04072,-38.632442,-3.616598,-13.643755,-18.676596,-8.556658,-7.792848,-11.973709,-7.646415,-13.709614,1527.806925,1522.888333,0.07924251,0.59790987,0.26390553,1.0892202,1
-156.77684,-20.082666,-73.70491,-56.118736,-56.891266,-3.163527,0.4687283,-12.905005,-18.76406,-2.875082,-0.46676245,-2.2394905,4.1802745,2713.038627,1952.941175,0.17344264,1.034196,0.73686075,1.2630529,1
-144.17482,-27.994867,-90.13282,-49.59898,-39.588795,1.9285048,-7.4466476,-11.466105,-19.839886,-3.658949,-4.5869045,-7.319987,3.1027033,2771.090734,1876.13357,0.204533895,1.1241869,0.8772857,1.1320305,1
-153.40382,88.02199,-133.07983,13.141209,-39.482437,3.9180775,-7.8162165,13.331821,9.627855,11.658906,-21.203423,-4.0742617,3.2486424,1812.593786,1006.111359,0.192188263,0.8559934,0.1954579,1.976749,1
41.01277,27.395342,-48.257652,13.257703,30.164684,16.015778,-7.5994945,6.8948226,-11.649104,23.790792,10.996861,-7.793746,-0.587285,2378.344964,1779.88865,0.19893239,6.6000504,3.6273284,68.54643,1
-379.3828,-43.540417,-36.869984,54.182106,10.0634985,-5.881764,14.283102,6.428279,-12.706714,20.793844,-12.54367,3.0701385,3.6937232,2382.954858,1170.162248,0.248015873,0.55822974,0.25984123,0.7224351,1
-120.63818,6.4024863,-16.670874,39.845364,16.621702,-0.686193,7.4672265,23.958715,-5.9110837,-3.6942582,23.796705,-6.846224,-3.348993,3035.596075,1784.731954,0.296185662,2.5362544,1.2833172,15.687111,1
-244.9289,-45.477062,-93.14512,-40.35933,-12.550241,26.388374,-22.0962,-3.566247,-12.073513,1.6547782,-8.541525,15.167844,-11.135045,2626.069353,1741.356168,0.184136285,0.918831,0.59092134,2.220644,1
-330.78305,79.088585,12.449977,21.334002,17.575924,-40.045002,-16.764427,29.273926,5.585312,14.3320675,24.460707,21.874178,6.3094616,1252.882535,1465.995336,0.063870338,0.30340764,0.05279815,5.1428123,1
-327.37772,151.57379,25.082266,-10.520899,-24.920244,5.7190957,2.6988332,-2.5022955,-7.136906,-18.826736,-18.168238,-11.002859,20.156376,719.0304492,730.7996345,0.062567195,0.53026164,0.022179881,10.398213,1
-231.54332,140.00938,-14.316293,26.3401,-3.034298,1.2391903,-11.889562,-4.187184,-3.5270715,-5.58651,-3.9363375,-2.2131348,-4.638164,1059.402767,1293.770873,0.060931866,0.42616904,0.08119222,1.1435978,1
-145.24985,86.61119,-62.339302,-17.262346,9.829847,10.047408,-9.523363,-46.34108,10.184709,2.758055,-21.971277,9.229957,-22.384031,1713.561128,1442.598029,0.138846919,0.9321762,0.21635291,3.700049,1
-166.20044,76.42906,44.13321,12.826222,-31.916645,-2.642954,0.875798,-8.962431,-10.305542,-5.833395,-8.178325,-2.7264793,-4.229714,1978.522738,2126.979733,0.080629254,0.7267234,0.3445119,2.5345848,1
-229.92604,42.344524,-68.40614,8.033134,-5.0324693,9.18779,-25.115002,-3.0648956,14.182022,6.078037,12.515634,-1.5991268,-18.442616,1873.046123,1369.728325,0.150970459,0.74276525,0.29056635,2.403146,1
-191.64735,62.934395,-94.63138,4.808914,-22.140955,18.849775,4.631715,0.41642076,-0.5462461,7.9491525,-16.498701,-6.3689847,-2.2700336,1899.857235,1257.164297,0.182128906,1.0491377,0.3811525,2.225499,1
-245.65189,71.31585,-25.03121,-5.2249584,-6.367169,-3.8683949,-25.595325,-23.741705,-0.606631,1.2667367,-8.815022,4.901775,18.616869,1444.30223,1415.902413,0.103715138,0.71556294,0.17969033,3.8382003,1
-168.26915,95.954445,-15.894981,5.2768345,12.889969,1.2399493,0.82629997,0.334967,-4.413057,23.25583,-26.375816,-1.5378561,-0.88247603,1479.422851,1678.621134,0.032099406,0.73982334,0.21637954,6.304589,1
-231.98149,41.29709,-45.884388,-20.941936,-21.087713,46.142784,-12.052068,-16.777336,-8.345592,-10.912096,-17.433247,-11.441898,-1.9840773,1991.950947,1502.316089,0.159168153,0.71976095,0.2851668,1.4563997,1
-223.11636,121.73879,-67.20239,-4.7182035,2.7662954,33.538654,-8.76019,-15.563866,-5.3890624,-11.892753,1.3929571,-15.363463,12.757054,1291.016888,1030.682598,0.115699945,0.56825584,0.08876892,1.4994851,1
-288.52777,154.86053,1.3266273,-0.7170187,-14.481775,3.8037312,5.7278204,-8.836541,-13.362655,-4.9644217,-20.40019,2.1563323,12.725346,779.9556356,868.3614242,0.056665537,0.5106146,0.029015245,3.4356823,1
-228.72539,98.29659,-27.753181,24.985199,-9.235461,-10.934274,-20.8402,-28.19732,-18.299288,-3.7122104,-5.204349,-7.619175,-2.6011035,1442.977904,1333.658397,0.104919434,0.55802274,0.1789015,1.2872864,1
-276.6189,140.58455,-11.695402,7.029152,4.641907,5.290868,-13.679799,-12.260821,-5.958484,-10.3994055,-8.413429,-6.0819635,-3.5765207,1081.176716,1225.001944,0.07447161,0.3607042,0.064443626,1.5260261,1
-236.10037,42.305004,-37.079575,34.674232,24.226254,16.610205,-7.382508,2.9973607,-3.2654498,5.302609,-5.259351,-1.4767301,8.194151,2041.27485,1444.280336,0.174248589,0.80288523,0.3756519,1.0606934,1
-270.58765,151.81786,-24.239119,-0.22239923,8.699794,6.7633653,-8.6574545,-18.381447,-6.9649477,-18.225813,-8.283614,-0.6722429,0.26345122,846.6464555,960.8570229,0.056718306,0.44551665,0.044613544,4.3951993,1
-250.81819,48.366524,-34.134277,37.42231,21.553074,6.534929,-9.26843,11.892212,-9.674415,2.9719696,1.8272307,0.896594,-5.465239,1832.140538,1337.284085,0.151885986,0.93571,0.42054313,1.8007874,1
-168.92719,90.096306,-123.713326,3.216173,-32.843338,20.798542,1.4375081,2.508623,-3.7785766,9.894393,-20.002821,-2.1530864,1.0196587,1704.686501,1053.328183,0.167576524,0.932526,0.1691422,2.5838907,1
